,Unnamed: 0,Labels,DA LL 1,DA LL 2,DBL1,DBL2,DB LL 3,DB LL 4,DBL20,DBL21,DA,DB
760321,825145,cg25947184,0.731220662,0.46201284,0.686691254,0.647607244,0.385380328,0.894744284,0.601001293,0.952495795,0.660860897,0.727634675
760396,717405,cg25949769,0.897371795,0.929792312,0.864739569,0.936508271,0.940911039,0.967505318,0.391388199,0.927631048,0.787200596,0.632188551
760564,197740,cg25955365,0.64805469,0.92632228,0.512937762,0.941997589,0.598129233,0.721921075,0.039679183,0.5447433,0.692190841,0.430347723
760617,653708,cg25957478,0.260400291,0.042647888,0.51413398,0.914965898,0.142972929,0.302424969,0.38532238,0.532648755,0.330819244,0.51729607
760640,7326,cg25958574,0.47789583,0.124298048,0.407605261,0.117341904,0.155037655,0.606612319,0.561034224,0.572417929,0.425390368,0.619670536
761847,153717,cg26005635,0.207586952,0.11678985,0.119077961,0.708471672,0.062719449,0.179279453,0.823550434,0.480288872,0.312595934,0.405252606
761938,652476,cg26009324,0.365936679,0.479317388,0.442921707,0.444618368,0.496691173,0.430160589,0.125518993,0.191189809,0.414567815,0.440476213
762084,572857,cg26014699,0.639761808,0.580639643,0.592449686,0.559909136,0.644539615,0.131367784,0.545180794,0.454202703,0.505453989,0.520707505
762481,93293,cg26031499,0.895213168,0.930299886,0.292272897,0.863350986,0.16039999,0.630684722,0.216356644,0.613995158,0.84337165,0.583377409
763202,682260,cg26059988,0.472077378,0.600529731,0.752335408,0.578970737,0.759087151,0.763671195,0.800527202,0.57638801,0.607548932,0.681845298
763353,767222,cg26066474,0.761019728,0.342508413,0.59414676,0.450095561,0.267169443,0.853067356,0.53412049,0.916135819,0.549749997,0.483008856
764356,121810,cg26103719,0.306639574,0.187550703,0.163261764,0.396827739,0.130893558,0.803354402,0.392448329,0.546815108,0.257121223,0.459654944
764382,647047,cg26104464,0.294775249,0.47293469,0.135405236,0.567533272,0.445509543,0.052520808,0.452791648,0.03173983,0.346991827,0.354100172
764589,637038,cg26111295,0.159672434,0.069041211,0.113613307,0.21474969,0.088691911,0.253822384,0.659622191,0.042313433,0.393980057,0.488957058
764846,780421,cg26120247,0.923626315,0.962304052,0.886792363,0.894266909,0.910276769,0.789358404,0.051352939,0.947261789,0.853207737,0.717781302
765466,665661,cg26143540,0.513684309,0.313241252,0.612040052,0.678340372,0.749198953,0.839796347,0.366155737,0.054767348,0.663999559,0.558946832
765955,653549,cg26160604,0.357589717,0.119803885,0.402551996,0.180551307,0.397589453,0.760837827,0.799146724,0.062745965,0.390710567,0.604449825
765987,833885,cg26161740,0.287083497,0.046577378,0.259973176,0.130171597,0.033021576,0.476699765,0.044831513,0.028347093,0.231717827,0.291911589
766349,239684,cg26175045,0.78336788,0.240771712,0.434817988,0.520042845,0.94340394,0.941027465,0.88853917,0.90893468,0.571731532,0.64235647
766504,145841,cg26181727,0.302471441,0.516436179,0.097811374,0.229957447,0.222020667,0.030416852,0.449643011,0.070964022,0.349847252,0.423283529
766777,4277,cg26190956,0.192680419,0.298979426,0.390952046,0.080190757,0.440703765,0.168525032,0.485544776,0.609445212,0.472998408,0.514482838
766802,187278,cg26192224,0.447455922,0.404160958,0.298323963,0.541625578,0.179845189,0.502348625,0.567142259,0.455212652,0.443178496,0.574218407
767181,355790,cg26207432,0.421300168,0.566861223,0.113882358,0.585218502,0.071254967,0.362493084,0.686352167,0.612138172,0.179005363,0.648165752
767249,71856,cg26210250,0.59533515,0.899353035,0.545929919,0.61512199,0.53001752,0.500098387,0.387209142,0.592151654,0.724247,0.609530139
767392,695504,cg26216217,0.513791526,0.279016747,0.89481923,0.943864226,0.959199956,0.94329882,0.591660805,0.939596694,0.726268183,0.701063317
767999,761877,cg26236192,0.652045107,0.077674222,0.755427807,0.882431586,0.881779995,0.797642997,0.521824453,0.494677401,0.449095859,0.531103691
768097,824950,cg26240393,0.895419145,0.615235981,0.604904607,0.905896309,0.717286782,0.899893222,0.837565219,0.92493365,0.686975318,0.640720356
768141,569565,cg26241993,0.516427162,0.656607202,0.649821065,0.635696343,0.666638053,0.058025285,0.386969076,0.505783952,0.587783471,0.540323961
768842,676674,cg26267508,0.562969119,0.549997477,0.92239684,0.559938644,0.960683425,0.44044399,0.410642282,0.523130454,0.509840786,0.54186608
769171,78728,cg26278699,0.854299735,0.905659719,0.144621691,0.188910227,0.467653143,0.053761012,0.535003831,0.081150212,0.744069591,0.412322528
769389,670479,cg26286077,0.87221712,0.947530281,0.687877945,0.537633905,0.02285763,0.841962946,0.046390295,0.539595813,0.800098846,0.441258376
769686,82986,cg26296901,0.178614074,0.24361241,0.197201977,0.141817782,0.046395556,0.883972093,0.599415147,0.048225431,0.266308139,0.444794092
769718,352567,cg26298192,0.506457444,0.39149238,0.657903476,0.896032483,0.212786026,0.626980005,0.50829282,0.916583026,0.509893238,0.645659935
770537,525070,cg26327216,0.67909884,0.606490818,0.896930318,0.902075528,0.896087373,0.733331612,0.866204107,0.871722161,0.621657435,0.778486459
771038,493226,cg26343183,0.431215879,0.466952214,0.480617972,0.228871782,0.480979547,0.803517634,0.560191325,0.523650773,0.414640657,0.398803951
772292,713264,cg26389811,0.742601553,0.938800163,0.941299643,0.956767461,0.909547928,0.914129984,0.40468052,0.934345282,0.722919385,0.650453041
772321,70077,cg26390846,0.553062493,0.528343913,0.878355772,0.953869299,0.877241135,0.558786556,0.094826519,0.551703818,0.561803849,0.692291692
772324,625915,cg26390943,0.217574082,0.182221684,0.126936589,0.13634273,0.054897736,0.139048704,0.064419451,0.039604005,0.180923341,0.299975129
773822,652118,cg26446602,0.261692637,0.062482485,0.28064744,0.480175173,0.060363278,0.674902767,0.641562855,0.480535894,0.302467438,0.504949809
774063,311506,cg26455913,0.508003949,0.510568356,0.803729786,0.827133796,0.818822682,0.879476564,0.10427185,0.471771701,0.433655241,0.472441364
774248,614930,cg26462586,0.087885207,0.03956811,0.114990308,0.047584187,0.109741727,0.127543017,0.046743404,0.033412061,0.23289323,0.453024815
774314,159113,cg26464945,0.598072513,0.573168409,0.060543674,0.607600601,0.038996689,0.709051577,0.655136105,0.610936344,0.565102616,0.425562097
774790,657219,cg26480713,0.442981558,0.770055389,0.431584841,0.387311347,0.494426209,0.658046051,0.166522662,0.064778196,0.473881801,0.431535774
774803,648505,cg26481465,0.129988735,0.049036275,0.278872921,0.512032864,0.584839727,0.488633565,0.058331436,0.490377153,0.277956935,0.41048074
774889,806647,cg26485159,0.826236305,0.698394301,0.931085143,0.960234481,0.900134885,0.76092878,0.076832969,0.922792324,0.672502222,0.619190709
775740,154502,cg26516948,0.263040409,0.506651268,0.418331098,0.195135935,0.335560184,0.087477213,0.592881934,0.058956291,0.317642275,0.33650028
776229,423680,cg26534847,0.579674842,0.880166394,0.470958561,0.466772848,0.53956589,0.432296575,0.233388243,0.482489874,0.593888335,0.37590608
776584,319540,cg26546217,0.78432358,0.459510723,0.863155178,0.538445195,0.950825704,0.960642064,0.619061543,0.904618876,0.558023225,0.647279294
776596,138077,cg26546687,0.754631448,0.470648062,0.37892064,0.888978753,0.594746615,0.914389821,0.341832243,0.847948572,0.508360916,0.539143269
777098,658742,cg26564030,0.307028264,0.559583614,0.344619264,0.517322863,0.721733068,0.924253936,0.136596351,0.041848791,0.478981747,0.447076308
777866,630048,cg26593628,0.177188731,0.074736638,0.116100038,0.188710362,0.119178253,0.039431671,0.394453881,0.052363997,0.216935985,0.370856903
778130,498899,cg26605734,0.61840069,0.39197617,0.395789098,0.451875438,0.610787719,0.028455771,0.518684161,0.032374685,0.302095811,0.317604807
778302,682593,cg26612418,0.600073415,0.493061774,0.502717964,0.427535846,0.870697074,0.732904094,0.811419687,0.885903305,0.388530883,0.509632389
778337,273806,cg26613702,0.744471146,0.911313673,0.508464606,0.786969601,0.16381884,0.918652636,0.164671033,0.862286957,0.687564122,0.404734492
778550,761471,cg26621116,0.535089127,0.859338625,0.494800841,0.889653199,0.642151193,0.765602996,0.12145617,0.881878747,0.535823461,0.376644875
778564,681821,cg26621513,0.388221597,0.526048562,0.799065461,0.913799363,0.910926325,0.739095526,0.092200755,0.906103488,0.505361744,0.566797726
778750,272171,cg26628847,0.191707436,0.389529791,0.782832554,0.866236258,0.404665428,0.73080978,0.29724634,0.864928007,0.302286352,0.434197716
778874,829621,cg26634324,0.907282027,0.608307708,0.711250241,0.945290261,0.912955484,0.918357033,0.464368946,0.930620418,0.755394297,0.718536939
779364,792725,cg26652957,0.4511312,0.406348646,0.32043505,0.519196868,0.098976111,0.557296776,0.597685174,0.631821718,0.48701443,0.600115841
779517,533844,cg26657649,0.21053002,0.03247488,0.256176926,0.513190139,0.614506557,0.168063052,0.628972263,0.493243547,0.329182197,0.521140953
779765,147976,cg26666758,0.193582052,0.141297343,0.175673016,0.759266636,0.132338212,0.550077906,0.091602612,0.129109495,0.359133947,0.372224128
779767,412201,cg26666828,0.295380986,0.603528539,0.37871985,0.603144054,0.91267108,0.898067427,0.545537055,0.935845803,0.464169891,0.501451553
780458,720114,cg26688762,0.915673874,0.613875266,0.805446046,0.928282945,0.937185801,0.880978403,0.918596869,0.923564715,0.886020014,0.842428528
781247,469112,cg26717895,0.693934293,0.769446955,0.705315751,0.608343164,0.7697102,0.964568243,0.892422426,0.940639111,0.757080209,0.867793933
781339,575718,cg26720909,0.447404979,0.636637634,0.395310304,0.384708262,0.491708935,0.742452009,0.05333659,0.378095082,0.395184323,0.354262271
781569,670152,cg26729478,0.334934874,0.884837231,0.721786639,0.468926554,0.682008771,0.891707504,0.41858369,0.068311905,0.520808272,0.604008817
782208,227827,cg26753393,0.726345111,0.908764916,0.376789148,0.94522175,0.167377223,0.860495965,0.720503877,0.883282177,0.685267896,0.617599018
782630,588381,cg26770882,0.392292784,0.23936641,0.359026161,0.655370991,0.667848247,0.572190146,0.194634571,0.582097174,0.75045151,0.579769109
784486,335994,cg26837644,0.8882877,0.933320401,0.914787811,0.926852429,0.917620864,0.909030311,0.669788485,0.936993153,0.809644968,0.678169944
784490,528484,cg26837739,0.868091085,0.915501467,0.795964654,0.939427291,0.916060407,0.875140025,0.482324142,0.933397211,0.790471214,0.72272765
784982,799095,cg26855629,0.437550177,0.483943582,0.855048739,0.902416961,0.589293557,0.841634283,0.532271564,0.911681419,0.441339389,0.591939373
785121,566155,cg26860273,0.580744688,0.590582158,0.523888947,0.580330137,0.602549374,0.65100606,0.44092911,0.614282067,0.582670926,0.610580858
785260,690962,cg26865491,0.82027718,0.872977428,0.451561729,0.879590104,0.573097055,0.916226178,0.417233689,0.895156035,0.706640835,0.588178209
785677,818464,cg26880399,0.716014375,0.60007843,0.485663608,0.603033178,0.401430854,0.77344073,0.067553046,0.097445477,0.538143821,0.530307692
786564,163969,cg26912602,0.609773023,0.87156394,0.836665639,0.883492967,0.959016999,0.943391546,0.604016137,0.880234044,0.735580737,0.752503039
786687,410594,cg26916780,0.377940123,0.034889053,0.366587461,0.21455531,0.636908039,0.86496485,0.503397056,0.921563808,0.360127172,0.599690276
786703,771314,cg26917256,0.876468947,0.917510844,0.905704463,0.688873497,0.959843638,0.709784727,0.935714347,0.535754073,0.774853474,0.784085702
786731,485416,cg26917999,0.503822107,0.34634976,0.704424086,0.880288833,0.759710043,0.749953791,0.625162474,0.842747868,0.368944754,0.487493574
786918,336212,cg26924408,0.916349765,0.927314653,0.905950736,0.866553099,0.925367814,0.814237666,0.097307969,0.921167383,0.873367792,0.857101932
787235,198727,cg26935218,0.145686363,0.030409068,0.13691385,0.032811539,0.121720338,0.289167456,0.719624734,0.032537957,0.232841996,0.544120003
787458,670765,cg26943782,0.839387915,0.880895586,0.472502326,0.503240049,0.443496528,0.479594055,0.448881701,0.4496166,0.655730308,0.351703047
787522,232378,cg26945867,0.542943874,0.553275018,0.228196223,0.068062679,0.052585483,0.265575316,0.080303262,0.475901629,0.412173228,0.427978763
787618,560973,cg26949133,0.477168809,0.407648928,0.243206749,0.112973949,0.383397415,0.145786484,0.288639176,0.046520307,0.262871179,0.406902378
787639,772276,cg26950301,0.541071326,0.790667734,0.532777994,0.612879822,0.827274974,0.47425025,0.570329959,0.164879522,0.636866085,0.56312763
787898,218013,cg26959118,0.178686092,0.361712954,0.124067906,0.077674115,0.048376721,0.070775742,0.103724764,0.068052312,0.224960739,0.339612982
787939,4130,cg26960833,0.200204986,0.054876705,0.471768326,0.045000364,0.100287661,0.221841916,0.458486619,0.499578893,0.254044923,0.449417325
788251,638179,cg26973084,0.350709009,0.054206209,0.394747271,0.055667038,0.108446316,0.389758115,0.275295432,0.057938317,0.392904714,0.452512053
788447,339734,cg26979818,0.71788936,0.618197437,0.547101326,0.803531409,0.895182361,0.916642584,0.812587256,0.915794418,0.667095897,0.709134949
788509,676795,cg26981978,0.578377997,0.518091657,0.686066843,0.842352518,0.582019196,0.614595645,0.599458409,0.515723667,0.481458926,0.70664547
788590,815775,cg26984913,0.188825415,0.062227542,0.568727511,0.528094398,0.616460122,0.810326548,0.739710639,0.587670376,0.308381117,0.634885178
788787,569404,cg26991112,0.68007765,0.726970147,0.876194753,0.844423741,0.646081266,0.773409403,0.553100963,0.818654287,0.797939701,0.780036785
789345,635828,cg27012938,0.129367387,0.465480549,0.20589986,0.104725681,0.118540712,0.401662588,0.060547807,0.028908709,0.142177009,0.271686928
789680,803459,cg27025258,0.399005378,0.123500689,0.543044393,0.238920925,0.553661372,0.652108257,0.087710477,0.512294218,0.258764255,0.418993476
789728,577237,cg27026942,0.384517807,0.376010207,0.39534298,0.457262351,0.50153666,0.658675746,0.490354374,0.395549261,0.472359522,0.445759809
789889,768277,cg27033006,0.305203225,0.199342472,0.703883877,0.591117297,0.150113154,0.174981392,0.071726453,0.591645973,0.369325017,0.385834467
791134,402150,cg27078632,0.875896759,0.895827259,0.514840113,0.523805911,0.659779147,0.385767315,0.889826396,0.52023858,0.708109149,0.555305663
791265,494460,cg27083040,0.399092433,0.116063648,0.191778149,0.476623812,0.090404146,0.224448983,0.423669948,0.092487613,0.293530648,0.400906524
791982,815681,cg27108424,0.763953577,0.949416163,0.924525181,0.924645607,0.851836333,0.921973602,0.619884649,0.930920581,0.850462665,0.619227973
794467,414087,cg27200670,0.418433916,0.071987981,0.319631507,0.372759374,0.830856664,0.924961949,0.633805387,0.568974938,0.423314257,0.627807637
794556,806020,cg27204641,0.180739726,0.457261785,0.34383181,0.485474037,0.665636014,0.800086533,0.067285349,0.516953519,0.414055368,0.420659045
794885,288106,cg27218154,0.58859776,0.320587112,0.502882943,0.468331628,0.338508839,0.848349834,0.093357826,0.85745259,0.527739955,0.405233113
795581,693590,cg27244403,0.839339323,0.880703448,0.488196416,0.887772422,0.541135388,0.863242349,0.608838546,0.860799889,0.702135262,0.627353643
795722,353317,cg27249990,0.214316341,0.48207946,0.540535898,0.220895823,0.932518173,0.223681144,0.765329078,0.10863862,0.327676816,0.591931905
796358,446146,cg27274604,0.616278903,0.571340562,0.757649781,0.965594847,0.660282977,0.876069797,0.774960553,0.938160068,0.640493484,0.78145173
796499,218018,cg27279796,0.934998284,0.516915359,0.850659837,0.918620418,0.941879878,0.853549994,0.895572929,0.911901183,0.879073742,0.751735032
796988,174175,cg27298072,0.119887958,0.086800174,0.099749744,0.119479701,0.150373547,0.485063603,0.460851828,0.076076657,0.191530885,0.286622757
797171,803401,cg27303933,0.188106891,0.19310554,0.106579831,0.081067898,0.176884158,0.418429884,0.063071156,0.168296226,0.224112534,0.307611806
798747,505009,cg27357273,0.563643054,0.835693328,0.049235296,0.511606411,0.266679598,0.646672418,0.03508858,0.445980871,0.338190826,0.335352322
798861,679219,cg27361787,0.603566622,0.91388525,0.661337298,0.478927176,0.52703525,0.530247835,0.878853603,0.507586341,0.521660076,0.57803257
798982,82205,cg27366532,0.433923493,0.154749418,0.41266503,0.328732576,0.627122108,0.367854117,0.441475251,0.512254376,0.52349592,0.584171019
799360,703303,cg27379787,0.68489953,0.530403709,0.8460185,0.793189951,0.952035069,0.866120485,0.851513904,0.884586896,0.763261561,0.715024492
799831,193073,cg27395675,0.503452178,0.053554815,0.494866178,0.507694004,0.684181009,0.809007425,0.320698018,0.61035664,0.344768816,0.392864193
800027,79875,cg27402927,0.573913814,0.27228938,0.305567604,0.439441879,0.361960038,0.749257839,0.20123103,0.188319088,0.289752295,0.452764424
800185,246081,cg27409230,0.128120266,0.086125025,0.125488516,0.448585137,0.295554649,0.261205662,0.315031427,0.449152998,0.278819028,0.467422153
800595,619328,cg27424554,0.071757005,0.110528605,0.063758479,0.074386611,0.116395544,0.169224449,0.04520694,0.072396615,0.287754996,0.322544794
801306,549270,cg27451424,0.516900155,0.470456476,0.083761553,0.486747762,0.050427683,0.238095533,0.058123877,0.449123993,0.363622319,0.308964368
801540,321856,cg27460062,0.637117279,0.471808863,0.437602872,0.150344178,0.618019455,0.807957416,0.56813674,0.483916124,0.48476723,0.690775512
802637,683083,cg27501873,0.924468643,0.965044101,0.569816445,0.341553499,0.516468372,0.770586275,0.718436655,0.549160024,0.851202685,0.577576166
803585,67347,cg27534599,0.626400075,0.854978459,0.799521782,0.506005462,0.828999251,0.666581998,0.84353077,0.854880206,0.68688028,0.674013131
803587,495506,cg27534652,0.528880308,0.478349054,0.127608836,0.118402376,0.103568172,0.090616568,0.445482362,0.080224903,0.419541671,0.437016639
